route_id,service_id,trip_id,trip_headsign,direction_id,shape_id
ROUTE_TELEFERICO_NARANJA,SERVICE_0ad90334-f8f9-4735-ab53-4122e0b18636,TRIP_a7b1f4a0-35b8-519f-8b04-bbc1ca1b9a2a_0ad90334-f8f9-4735-ab53-4122e0b18636,Línea Naranja - Ida,0,SHAPE_a7b1f4a0-35b8-519f-8b04-bbc1ca1b9a2a
ROUTE_TELEFERICO_NARANJA,SERVICE_06dcfe0b-bc55-474c-a387-fc3f33f57f9b,TRIP_a7b1f4a0-35b8-519f-8b04-bbc1ca1b9a2a_06dcfe0b-bc55-474c-a387-fc3f33f57f9b,Línea Naranja - Ida,0,SHAPE_a7b1f4a0-35b8-519f-8b04-bbc1ca1b9a2a
ROUTE_TELEFERICO_NARANJA,SERVICE_0c22b3dc-7846-45ef-a1d6-175ef8b839a9,TRIP_a7b1f4a0-35b8-519f-8b04-bbc1ca1b9a2a_0c22b3dc-7846-45ef-a1d6-175ef8b839a9,Línea Naranja - Ida,0,SHAPE_a7b1f4a0-35b8-519f-8b04-bbc1ca1b9a2a
ROUTE_TELEFERICO_NARANJA,SERVICE_56b8445d-ee5f-40f0-a0b6-5d9acdbdc0a0,TRIP_a7b1f4a0-35b8-519f-8b04-bbc1ca1b9a2a_56b8445d-ee5f-40f0-a0b6-5d9acdbdc0a0,Línea Naranja - Ida,0,SHAPE_a7b1f4a0-35b8-519f-8b04-bbc1ca1b9a2a
ROUTE_TELEFERICO_NARANJA,SERVICE_021e70a2-f16e-40ca-87bf-9211ee324211,TRIP_a7b1f4a0-35b8-519f-8b04-bbc1ca1b9a2a_021e70a2-f16e-40ca-87bf-9211ee324211,Línea Naranja - Ida,0,SHAPE_a7b1f4a0-35b8-519f-8b04-bbc1ca1b9a2a
ROUTE_TELEFERICO_NARANJA,SERVICE_df301687-dc46-47fd-bab8-00948bf97c43,TRIP_42d20d79-f51b-5bef-9259-e7a584ccd226_df301687-dc46-47fd-bab8-00948bf97c43,Línea Naranja - Vuelta,1,SHAPE_42d20d79-f51b-5bef-9259-e7a584ccd226
ROUTE_TELEFERICO_NARANJA,SERVICE_4d986f53-9188-480a-a85d-b2a64f58a676,TRIP_42d20d79-f51b-5bef-9259-e7a584ccd226_4d986f53-9188-480a-a85d-b2a64f58a676,Línea Naranja - Vuelta,1,SHAPE_42d20d79-f51b-5bef-9259-e7a584ccd226
ROUTE_TELEFERICO_NARANJA,SERVICE_bf41b353-5334-4932-9639-f2fc69a38c2e,TRIP_42d20d79-f51b-5bef-9259-e7a584ccd226_bf41b353-5334-4932-9639-f2fc69a38c2e,Línea Naranja - Vuelta,1,SHAPE_42d20d79-f51b-5bef-9259-e7a584ccd226
ROUTE_TELEFERICO_NARANJA,SERVICE_653bad8c-a491-4cba-bfa6-1300769d9e14,TRIP_42d20d79-f51b-5bef-9259-e7a584ccd226_653bad8c-a491-4cba-bfa6-1300769d9e14,Línea Naranja - Vuelta,1,SHAPE_42d20d79-f51b-5bef-9259-e7a584ccd226
ROUTE_TELEFERICO_NARANJA,SERVICE_c568f479-71e1-4f0c-a324-48395003c766,TRIP_42d20d79-f51b-5bef-9259-e7a584ccd226_c568f479-71e1-4f0c-a324-48395003c766,Línea Naranja - Vuelta,1,SHAPE_42d20d79-f51b-5bef-9259-e7a584ccd226
ROUTE_TELEFERICO_NARANJA,SERVICE_69dac731-7fd8-4c1a-a29e-fc2abc904185,TRIP_42d20d79-f51b-5bef-9259-e7a584ccd226_69dac731-7fd8-4c1a-a29e-fc2abc904185,Línea Naranja - Vuelta,1,SHAPE_42d20d79-f51b-5bef-9259-e7a584ccd226
ROUTE_TELEFERICO_NARANJA,SERVICE_5f2efe30-5aae-4bc0-9999-bc79c72ff1c4,TRIP_42d20d79-f51b-5bef-9259-e7a584ccd226_5f2efe30-5aae-4bc0-9999-bc79c72ff1c4,Línea Naranja - Vuelta,1,SHAPE_42d20d79-f51b-5bef-9259-e7a584ccd226
ROUTE_TELEFERICO_PLATEADA,SERVICE_329fd2b9-e262-4db3-8a9b-e1239fb6d1c0,TRIP_3c0f2743-04b7-50ff-b7f5-57105af27511_329fd2b9-e262-4db3-8a9b-e1239fb6d1c0,Línea Plateada - Ida,0,SHAPE_3c0f2743-04b7-50ff-b7f5-57105af27511
ROUTE_TELEFERICO_PLATEADA,SERVICE_9af28b56-a9bc-46df-874d-a3052cd93871,TRIP_3c0f2743-04b7-50ff-b7f5-57105af27511_9af28b56-a9bc-46df-874d-a3052cd93871,Línea Plateada - Ida,0,SHAPE_3c0f2743-04b7-50ff-b7f5-57105af27511
ROUTE_TELEFERICO_PLATEADA,SERVICE_92e8d2be-5626-4ca3-9356-63a86026f072,TRIP_3c0f2743-04b7-50ff-b7f5-57105af27511_92e8d2be-5626-4ca3-9356-63a86026f072,Línea Plateada - Ida,0,SHAPE_3c0f2743-04b7-50ff-b7f5-57105af27511
ROUTE_TELEFERICO_PLATEADA,SERVICE_cfa50899-00c8-42a8-8d0e-5eef9f7a774c,TRIP_3c0f2743-04b7-50ff-b7f5-57105af27511_cfa50899-00c8-42a8-8d0e-5eef9f7a774c,Línea Plateada - Ida,0,SHAPE_3c0f2743-04b7-50ff-b7f5-57105af27511
ROUTE_TELEFERICO_PLATEADA,SERVICE_d9a3331f-b78e-45ee-a31c-323947d954b9,TRIP_3c0f2743-04b7-50ff-b7f5-57105af27511_d9a3331f-b78e-45ee-a31c-323947d954b9,Línea Plateada - Ida,0,SHAPE_3c0f2743-04b7-50ff-b7f5-57105af27511
ROUTE_TELEFERICO_PLATEADA,SERVICE_4f7724b9-6d34-432d-b250-5de6a4af8c67,TRIP_3c0f2743-04b7-50ff-b7f5-57105af27511_4f7724b9-6d34-432d-b250-5de6a4af8c67,Línea Plateada - Ida,0,SHAPE_3c0f2743-04b7-50ff-b7f5-57105af27511
ROUTE_TELEFERICO_PLATEADA,SERVICE_bcd92137-3f37-4b9a-ab03-424e30f90a28,TRIP_3c0f2743-04b7-50ff-b7f5-57105af27511_bcd92137-3f37-4b9a-ab03-424e30f90a28,Línea Plateada - Ida,0,SHAPE_3c0f2743-04b7-50ff-b7f5-57105af27511
ROUTE_TELEFERICO_PLATEADA,SERVICE_72a8b436-8435-43e4-b549-9e612b7689d2,TRIP_3d9caec4-086f-54a4-8b8b-a942a196e8d3_72a8b436-8435-43e4-b549-9e612b7689d2,Línea Plateada - Vuelta,1,SHAPE_3d9caec4-086f-54a4-8b8b-a942a196e8d3
ROUTE_TELEFERICO_PLATEADA,SERVICE_77020a95-4b49-453d-8587-44e101bd4a80,TRIP_3d9caec4-086f-54a4-8b8b-a942a196e8d3_77020a95-4b49-453d-8587-44e101bd4a80,Línea Plateada - Vuelta,1,SHAPE_3d9caec4-086f-54a4-8b8b-a942a196e8d3
ROUTE_TELEFERICO_PLATEADA,SERVICE_6a9bd7cb-325a-4115-873f-6efb7a15a998,TRIP_3d9caec4-086f-54a4-8b8b-a942a196e8d3_6a9bd7cb-325a-4115-873f-6efb7a15a998,Línea Plateada - Vuelta,1,SHAPE_3d9caec4-086f-54a4-8b8b-a942a196e8d3
ROUTE_TELEFERICO_PLATEADA,SERVICE_c29a452e-b66a-4b64-acb2-866f6c5c517a,TRIP_3d9caec4-086f-54a4-8b8b-a942a196e8d3_c29a452e-b66a-4b64-acb2-866f6c5c517a,Línea Plateada - Vuelta,1,SHAPE_3d9caec4-086f-54a4-8b8b-a942a196e8d3
ROUTE_TELEFERICO_PLATEADA,SERVICE_19f85fbb-de25-42b7-870a-6de505d48cd7,TRIP_3d9caec4-086f-54a4-8b8b-a942a196e8d3_19f85fbb-de25-42b7-870a-6de505d48cd7,Línea Plateada - Vuelta,1,SHAPE_3d9caec4-086f-54a4-8b8b-a942a196e8d3
ROUTE_TELEFERICO_PLATEADA,SERVICE_6c80b128-6025-4d5f-a660-f74c13db989a,TRIP_3d9caec4-086f-54a4-8b8b-a942a196e8d3_6c80b128-6025-4d5f-a660-f74c13db989a,Línea Plateada - Vuelta,1,SHAPE_3d9caec4-086f-54a4-8b8b-a942a196e8d3
ROUTE_TELEFERICO_PLATEADA,SERVICE_da6f7d87-bc69-48b2-ae1e-b75bc2d03efb,TRIP_3d9caec4-086f-54a4-8b8b-a942a196e8d3_da6f7d87-bc69-48b2-ae1e-b75bc2d03efb,Línea Plateada - Vuelta,1,SHAPE_3d9caec4-086f-54a4-8b8b-a942a196e8d3
ROUTE_TELEFERICO_ROJA,SERVICE_421cb6f7-361e-4633-99ef-f1b9deb0765c,TRIP_aa402fbb-4453-542e-9b07-ccdae84c0745_421cb6f7-361e-4633-99ef-f1b9deb0765c,Línea Roja - Ida,0,SHAPE_aa402fbb-4453-542e-9b07-ccdae84c0745
ROUTE_TELEFERICO_ROJA,SERVICE_7dd8fcf8-1829-4266-b73d-d19e9cc21069,TRIP_aa402fbb-4453-542e-9b07-ccdae84c0745_7dd8fcf8-1829-4266-b73d-d19e9cc21069,Línea Roja - Ida,0,SHAPE_aa402fbb-4453-542e-9b07-ccdae84c0745
ROUTE_TELEFERICO_ROJA,SERVICE_d1adfb70-8981-4c0a-8e7f-531c72c06642,TRIP_aa402fbb-4453-542e-9b07-ccdae84c0745_d1adfb70-8981-4c0a-8e7f-531c72c06642,Línea Roja - Ida,0,SHAPE_aa402fbb-4453-542e-9b07-ccdae84c0745
ROUTE_TELEFERICO_ROJA,SERVICE_82ce7434-f44b-4c00-9ccf-0327da77506b,TRIP_aa402fbb-4453-542e-9b07-ccdae84c0745_82ce7434-f44b-4c00-9ccf-0327da77506b,Línea Roja - Ida,0,SHAPE_aa402fbb-4453-542e-9b07-ccdae84c0745
ROUTE_TELEFERICO_ROJA,SERVICE_fb015500-3396-4405-a7a6-d9341330fc47,TRIP_aa402fbb-4453-542e-9b07-ccdae84c0745_fb015500-3396-4405-a7a6-d9341330fc47,Línea Roja - Ida,0,SHAPE_aa402fbb-4453-542e-9b07-ccdae84c0745
ROUTE_TELEFERICO_ROJA,SERVICE_2a82204d-f2a2-440e-95cb-29c607fbb15e,TRIP_aa402fbb-4453-542e-9b07-ccdae84c0745_2a82204d-f2a2-440e-95cb-29c607fbb15e,Línea Roja - Ida,0,SHAPE_aa402fbb-4453-542e-9b07-ccdae84c0745
ROUTE_TELEFERICO_ROJA,SERVICE_e76dab27-3dd9-426a-af2f-7b78938ff80b,TRIP_aa402fbb-4453-542e-9b07-ccdae84c0745_e76dab27-3dd9-426a-af2f-7b78938ff80b,Línea Roja - Ida,0,SHAPE_aa402fbb-4453-542e-9b07-ccdae84c0745
ROUTE_TELEFERICO_ROJA,SERVICE_9c92d9b4-8a43-4145-ab68-3e90603f0c36,TRIP_68fb3231-1c7c-5dfc-8d17-3ce42a8efd05_9c92d9b4-8a43-4145-ab68-3e90603f0c36,Línea Roja - Vuelta,1,SHAPE_68fb3231-1c7c-5dfc-8d17-3ce42a8efd05
ROUTE_TELEFERICO_ROJA,SERVICE_690bf02a-4036-4dad-9045-01789902077b,TRIP_68fb3231-1c7c-5dfc-8d17-3ce42a8efd05_690bf02a-4036-4dad-9045-01789902077b,Línea Roja - Vuelta,1,SHAPE_68fb3231-1c7c-5dfc-8d17-3ce42a8efd05
ROUTE_TELEFERICO_ROJA,SERVICE_ad4c2a89-e4dd-4465-b95d-afe92a9d144b,TRIP_68fb3231-1c7c-5dfc-8d17-3ce42a8efd05_ad4c2a89-e4dd-4465-b95d-afe92a9d144b,Línea Roja - Vuelta,1,SHAPE_68fb3231-1c7c-5dfc-8d17-3ce42a8efd05
ROUTE_TELEFERICO_ROJA,SERVICE_75dd1fa4-6408-41f0-b5a6-1ddaf2143f83,TRIP_68fb3231-1c7c-5dfc-8d17-3ce42a8efd05_75dd1fa4-6408-41f0-b5a6-1ddaf2143f83,Línea Roja - Vuelta,1,SHAPE_68fb3231-1c7c-5dfc-8d17-3ce42a8efd05
ROUTE_TELEFERICO_ROJA,SERVICE_f315dd94-4170-49f5-ba1b-6463b8b9146f,TRIP_68fb3231-1c7c-5dfc-8d17-3ce42a8efd05_f315dd94-4170-49f5-ba1b-6463b8b9146f,Línea Roja - Vuelta,1,SHAPE_68fb3231-1c7c-5dfc-8d17-3ce42a8efd05
ROUTE_TELEFERICO_ROJA,SERVICE_3b58588a-caaf-4d69-a072-891955f4be88,TRIP_68fb3231-1c7c-5dfc-8d17-3ce42a8efd05_3b58588a-caaf-4d69-a072-891955f4be88,Línea Roja - Vuelta,1,SHAPE_68fb3231-1c7c-5dfc-8d17-3ce42a8efd05
ROUTE_TELEFERICO_ROJA,SERVICE_91c01e2f-3646-44d0-bc3b-9c0850f763bb,TRIP_68fb3231-1c7c-5dfc-8d17-3ce42a8efd05_91c01e2f-3646-44d0-bc3b-9c0850f763bb,Línea Roja - Vuelta,1,SHAPE_68fb3231-1c7c-5dfc-8d17-3ce42a8efd05
ROUTE_TELEFERICO_VERDE,SERVICE_6501cfa1-a856-4a32-8524-c0a96e8d6200,TRIP_3dbc3688-2ac2-5750-ac04-689d79288df9_6501cfa1-a856-4a32-8524-c0a96e8d6200,Línea Verde - Ida,0,SHAPE_3dbc3688-2ac2-5750-ac04-689d79288df9
ROUTE_TELEFERICO_VERDE,SERVICE_61b81398-0ba0-4e2d-bc8d-0924eca1e019,TRIP_3dbc3688-2ac2-5750-ac04-689d79288df9_61b81398-0ba0-4e2d-bc8d-0924eca1e019,Línea Verde - Ida,0,SHAPE_3dbc3688-2ac2-5750-ac04-689d79288df9
ROUTE_TELEFERICO_VERDE,SERVICE_2214c6e6-27b1-4f66-a884-bebb97d6abf2,TRIP_3dbc3688-2ac2-5750-ac04-689d79288df9_2214c6e6-27b1-4f66-a884-bebb97d6abf2,Línea Verde - Ida,0,SHAPE_3dbc3688-2ac2-5750-ac04-689d79288df9
ROUTE_TELEFERICO_VERDE,SERVICE_0ad97cc4-0eb0-42a7-99a8-09d337976ca8,TRIP_3dbc3688-2ac2-5750-ac04-689d79288df9_0ad97cc4-0eb0-42a7-99a8-09d337976ca8,Línea Verde - Ida,0,SHAPE_3dbc3688-2ac2-5750-ac04-689d79288df9
ROUTE_TELEFERICO_VERDE,SERVICE_f90adc44-4870-4f74-b6a1-5e6d3e834dad,TRIP_3dbc3688-2ac2-5750-ac04-689d79288df9_f90adc44-4870-4f74-b6a1-5e6d3e834dad,Línea Verde - Ida,0,SHAPE_3dbc3688-2ac2-5750-ac04-689d79288df9
ROUTE_TELEFERICO_VERDE,SERVICE_809dbb62-cc92-4701-8986-0d6352509ca1,TRIP_3dbc3688-2ac2-5750-ac04-689d79288df9_809dbb62-cc92-4701-8986-0d6352509ca1,Línea Verde - Ida,0,SHAPE_3dbc3688-2ac2-5750-ac04-689d79288df9
ROUTE_TELEFERICO_VERDE,SERVICE_4c605cb8-5f33-4820-834c-2b08bd1e8ac8,TRIP_3dbc3688-2ac2-5750-ac04-689d79288df9_4c605cb8-5f33-4820-834c-2b08bd1e8ac8,Línea Verde - Ida,0,SHAPE_3dbc3688-2ac2-5750-ac04-689d79288df9
ROUTE_TELEFERICO_VERDE,SERVICE_d63da0f0-161b-4776-92df-192272764dac,TRIP_337764d3-68ca-5e7c-9c5a-5790bd31de64_d63da0f0-161b-4776-92df-192272764dac,Línea Verde - Vuelta,1,SHAPE_337764d3-68ca-5e7c-9c5a-5790bd31de64
ROUTE_TELEFERICO_VERDE,SERVICE_98a1cd0e-0bd9-4632-ada3-3bd6d1ed3f75,TRIP_337764d3-68ca-5e7c-9c5a-5790bd31de64_98a1cd0e-0bd9-4632-ada3-3bd6d1ed3f75,Línea Verde - Vuelta,1,SHAPE_337764d3-68ca-5e7c-9c5a-5790bd31de64
ROUTE_TELEFERICO_VERDE,SERVICE_759ae87a-39b5-4700-a7d7-0e720893b3e8,TRIP_337764d3-68ca-5e7c-9c5a-5790bd31de64_759ae87a-39b5-4700-a7d7-0e720893b3e8,Línea Verde - Vuelta,1,SHAPE_337764d3-68ca-5e7c-9c5a-5790bd31de64
ROUTE_TELEFERICO_VERDE,SERVICE_ba045a38-5a8f-43db-beef-d6badebc67f5,TRIP_337764d3-68ca-5e7c-9c5a-5790bd31de64_ba045a38-5a8f-43db-beef-d6badebc67f5,Línea Verde - Vuelta,1,SHAPE_337764d3-68ca-5e7c-9c5a-5790bd31de64
ROUTE_TELEFERICO_VERDE,SERVICE_6d525441-5751-4390-bbab-a4956976cd66,TRIP_337764d3-68ca-5e7c-9c5a-5790bd31de64_6d525441-5751-4390-bbab-a4956976cd66,Línea Verde - Vuelta,1,SHAPE_337764d3-68ca-5e7c-9c5a-5790bd31de64
ROUTE_TELEFERICO_VERDE,SERVICE_d302ee75-8839-4488-94c3-e96bd9a080dd,TRIP_337764d3-68ca-5e7c-9c5a-5790bd31de64_d302ee75-8839-4488-94c3-e96bd9a080dd,Línea Verde - Vuelta,1,SHAPE_337764d3-68ca-5e7c-9c5a-5790bd31de64
ROUTE_TELEFERICO_VERDE,SERVICE_0dd21214-bb5b-4eaa-994e-a318acad45b3,TRIP_337764d3-68ca-5e7c-9c5a-5790bd31de64_0dd21214-bb5b-4eaa-994e-a318acad45b3,Línea Verde - Vuelta,1,SHAPE_337764d3-68ca-5e7c-9c5a-5790bd31de64
